text,label
definovane zhromazdenie ludi ploche m m nikde nenasiel obchodoch definovana plocha zakaznika mimo priestory porusuju nariadenie vratane ludi mhd,0
nebudeme pocuvat odbornikov pocuvat jediny nadherny matelkobudeme nosit handry ksichte,1
vysvetlite pan premier igor matovic clovek karantene nemohol ist vonku napr sportovat nikym nestretne,0
igorko testy nakupil vyhodit dunaja naco tolke miliony testy strcit vies testovat nedam,1
tatak prec inkvizitorom,1
prepacte ozaj hlupy,1
negativne komentujete status idioti,1
pice tajtrliku vypatlany,1
matovic da vysetrit stoji vrazdouale pochybujem stopy viedli isto radovoni profitovali akoby predu vedeli volby dopadnudemonstracie proti ficovi nachystane hladali dovod nasliak nestitia ludsky zivot neznamena,0
dobrovolne silu hamba,1
Premiermi dakujem vysokej urovni Niekedy zucastnili najlepsej akcie najlepsi,0
slovak narod podany posraty,1
potrebne zavriet celu Sloviu tolko,0
igor nezabudni zavriet oci pojdes spat d trapne stare dobre cas vacsi otroci lol,1
pravda ludia drzte budte zdravi,0
truba nepovie,1
Historicka identita opat potvrdena,0
plne ocakavat hlavu test vsetkych experimentov vsetkych experimentov testov snazia vyskusat stratit zivot,0
naozaj,0
sloboda,0
spravodlive keby povinnost zatvorit podniky platila volicov psychopata sekty,1
naozaj magorzakomplexovanya riadnetebe nejde narod ludiale jesitnostako pubertakty,1
cely svet pozera chichoce savase testy vlastne nepreukazsli,1
posledny posledny posledny matematik nepoznam meno,0
matovic uplne ubohy clovek,1
super politik,0
obrovsky keket,1
idiot prestan testovat zamysli,1
Dakujeme,0
fakt nikto nevie uzemnit,1
novinari nenormalni,1
prispevky velmi povzbudzujuce,0
fakt nebud sracka spravaj chlap prevezmi zodpovednost,1
dobrovolnik Myslim prirodzene,0
jeeeeeej,0
Blahozelam jednemu Dolne Lehota OKR BREZNO Super Ludia organizujem dakujem,0
konecne rozumne slovo,0
pan diktator naco chodite potajomky rakuska,1
zasmiala,0
plne tychto slovach suhlasim,0
otestovania ist veceride rychlo,0
igor normalny robis slovensku jebe,1
matelko zabudne milion dvesto tisic douchodcov dotrepalo zberne miesta jak hitlera vlastne deti nedovolia dodrziavaju opatrenia deti pomahaju dali cm tycku dat pchat nosa hlavy hotovi holokaust slovanoch,1
naser,1
pentacka cvarga politickych prostitutov,1
kokot pojebany us vieme davno,1
krasavec,0
fotky niesu jedneho dna,0
super,0
klamstva,1
kurva matovic nevyjadruj daj pokoj ludom ego,1
Odpovedz predseda vlady naozaj myslisAko zubar pracujem Ceskej republike naozaj myslel,0
boja vedomi,0
posielam lasku,0
raz napisala kopete vlastny hrob riadne hlboky,1
nadavate kkt neviem kkti davaju testovat zvedavosti,1
obdiv,0
igor spamatajte,1
evidentne niekomu zachutil biznis ktoreho obraty nedozierne vyssie vydavania regionalnych novin,1
odstranili pozadi jednej fotke,0
drzim palce spolocne dame,0
Nikto nezaujima,1
kasy rozdavaju,0
znie uspechy,0
zobudte magori chudakov urobit total trosky ide najlepsie,1
dobry clovek kokot,1
dlho doma,0
uspechy uplne irelevantne,1
Obdivujem tvoju vytrvalost,0
museli uzasny velky rozdiel,0
super,0
udalosti pisal,0
suhlasim amen,0
plus jeden den minus zdravy rozum bulvarne sracky,1
sociopaticka sracka,1
myslim igor lepsi minister spravodlivosti,0
boze rozdavali teploty,1
aspon potesi cestneho cloveka celosvetovo nestastnom obdobi,0
Vzdy potesi vidiet prispevky,0
Takto zijes,0
dakujeme vsetku ochotu namahu,0
velkost cloveka spociva,0
super,0
zomru tisice dosledok hluposti spatnych rozhodnuti,1
dat be vyhrazok ludi vyhrazanie ide keby ludia neprisli slova vypoculi nehraj divadlo sociopat,1
igor neni clovek igor boh,1
jeto ok skoda testy neni nato urcene percentach skurvenych,1
robo prestan nariekat zacni konecne robit,0
vasilisa premudra habka nema sajnu hovori,1
pravdu verim munech dokaze,0
Karta ukazala nikdy nebude trvat dlho,0
super organizovany,0
bruseli velmi uznavaju vazia trapny trtko bezvyznamnu nulu nehodneho ruku podat hlsvna vec,1
oblbujete klamete,1
treba zvysit plati lekarom,0
podliak dal nakazit mnoho ludi dosiahol druhy hitler,1
otazku casu kedy vyhlasi stat europe,0
vystrihnuty,0
provokater,1
hovado klamarske,1
Vzdy pravdu,0
super,0
Dakujem prajem dobre zdravie,0
jediny nezodpovedny polititik priam psychopat slovensku,1
zmdr zmrdi pojdu test,1
blahozelam zisla financna injekcia,0
zmenili text opravili retusovali nebolo vidiet,0
krajine neskrtnes vzdy sasa hulica,1
super rychlo pohode srdecna vdaka vsetkym akterom starostom pocnuc vsetkych teraz predtym urobili robia raz srdecne dakujeme,0
raz odjebem psychopat,1
rev ozaj pana politika,0
mensie iq myslela,1
smisny sce jak jeden druhy dajce pysku cholem budze sranda,1
podakuje zato pani ministerke spravodlivosti armade rakuska madarska ide masle,0
nezdielal vychoreee zdielat pisataj reagovat pan igor matovic,1
vidno vlade sedia odbornici ukazal odbornost,0
nazor ceske media slovenskeho premiera cca minpo pesnicke zacina pan vk komentovat sucasne dianie presahom uvode prymulovi vysvetluje urovne globalneho riadenia prosim vypocujte aspon raz zivote info,1
zas ciganis podvodnik vlasti zradca,1
ludia kupuju oblecenie,0
robis ludmi odozvu slovaci ovce,1
nemate fotku anglicka kralovna opravuje pocas svetovej vojny auta niekto vidiet zamysliet,0
riadku nestojite ciel,0
uradu ochranu osobnych udajov pracovny navrh vyhlasky,0
pekne povedane,0
rozlozil domcek kariet jednou otazockou stavba zrutila zavanom vetra mizerneho ministra financii fakt nemali,0
zbabelec,1
sudruhom vallom daleko tazsii biznysbudete podplatit,1
dobrovolne,0
,0
zajtra spusti menzes,1
saso blazon rusko ostatny extra trieda vynimka,1
netreba dovolit nezmyselne zakony perfektny politik pravnik nedovolte obcanmi robili chceli drzim palceq,0
nebudeme pocuvat odbornikov pocuvat jediny nadherny matelkobudeme nosit handry ksichte,1
raz niekto robit dieru hlavy sialenca KOKOTA,1
pristup smiesny,1
dakujem,0
prekvapenie dovolenky SVK,0
hlupacia kupi,1
netreba vsimat ludi tolko,0
perfektne triko,0
strany hlas socialna demokracia kazdej strany niekto kopne mieste pellegriniho nespravil treba zamysliet urobili nazor trnavy vykrikovat pozrite spolu fotia samozrejme pohlad,0
vazne drbe chlapcedaj pezinku dokopy podaj slubenu demisiu,1
prezidentka zakon podpisala,0
negativisti maly vypchat hrozny,1
dava zmysel,0
chlapci hrda nedalo nenapisat,0
Neuveritelne kulturne obohatenie Dufam plutonia jadroveho paliva,0
prispevky uplny odpad,1
Pelle pekne zapada,0
robis srandu saso,1
sikulka,0
prvom rade clovekom spravaj clovek zdivocely kon,1
kokot time,1
vymazali fotky atak zivota bohuzial ludia,0
ej voda vari,1
tocis stale vobec normalny chapes vobec konceptualne funguje svet presral vsetkom,1
zastavte degesa sasa,1
nove volby hned,0
nedame isto,0
Perfektny napad dakujem,0
robia chcu vypada celom slovensku hanba,1
caka saso,1
treba dat retardovanym detom megafony,1
fanusik kovacika fakt riadne smrdi robia miesto lipsica,1
chod riti,1
Neviem viem lepsie,0
zaciatku snazila tvarit nezavisla,0
super,0
nedam testovat kokotovi trnavskom pojebe spinave sup sup testy,1
zufali ludia robia zufale skutky netyka tisicov ludi zbieraju vyplaty dost,1
nema chybu,0
konecne podari,0
vacsi idiot slovensku tazko najde,1
redkovky,0
niekto zastavte debila,1
skurvena svoloc,1
bastard skurveny chcel ludom zobrat dostat kolena zmizni pice,1
chyba robert jedinej vzadu,0
konecne zacnite konat,0
vratte potrebne cele slovensko psychiatriu,1
pan fico zastavte idiota prosim vsetkym pokazi zivoty,1
Dakujem starsim zamestnavatelom,0
darebak nehraj samana,1
igor matovic keby nebolo doteraz hlupe ovce kusy ficovlady nedozvedeli svinstva porobili sluhovia prokurature sudoch policii igoor dakujeme drzime palce,1
dojdem vikend vyplatene,0
napady uplne mimo,1
cisla globale aa tazko zmenia jednoducho zistili skora diskutabilna presnost skor neskor percenta dorovnaju blaznite ludom rozumtest nevyriesi ludia nenakazia neziskaju imunitu,1
Tablety fungovali Identifikujte,0
darmo pan zabil cupku,1
statia rade par zadrhelov nepojde,0
igor dufam slucka skracuje,1
neplackaj tolko zober chod konecne psej riti,1
vyborne pan premier jednoznacne top,0
stary pan churechil kedysi povedal,1
chod dpc deges vyjebany,1
chce dobru meninky,0
velmy dobre napisane vystizne pravda napisana super status napisany,0
opat pravdu,0
Myslim nikto nechce vladou vlade cele desatrocia mohol vybrany pravdepodobne trvalo casu pochopili niekolko veci,0
drzte hlavne myslite zdravie nieje treba pripominat vidim zivot chytil spravny koniec,0
nedovolte povinne ockovat proti covidu fakt nemozu mysliet vazne,0
nakakal riadne,1
Nemam dom omylom,0
poslite ktovie slecna viezol lekarne nubude mesiacov potrebovat zviest porodnice,0
skutocne talentovany clovek,0
velmi odhodlany pracovity,0
treba dat retardovanym detom megafony,1
cenim vasu snahu odvahu boji,0
najlepsiea vela siltekvica super,0
raz uvod nasledujucim dolezitym infomacam,0
placko jeden neznesitelny neznasam,1
robia normalni takmer dne pseudovlada vyhovara keca,0
drzim palce,0
zvladnute jednotku,0
odvolat vladu,1
pozdrav priamo krasnych rakuskych alp silno drzim palce,0
cloveka mohlo jebnut cita statusyto nemyslite vazne pan premier prchky clovek nedavam pozor poviem vela krat chyby priemer status plno dalsichja neverim vazne,1
plakat,1
potvrdene,0
pan matovic certifikat negativny plati navzdy vstupenka neba,1
Vyznam slova dobrovolneho,0
takto islo pan premier,0
bezpecnostna rada odsudit dozivotie vlastizradu,1
super premier,0
Boh zehna prezidenta Zuzana Capputova,0
dobra baba zoberiem zenu,0
pekna zmena,0
odtial parom volov nedostanete,1
chumaj,1
,0
dufam,0
jedna prachy kamarat,1
zrejme vedia odbornici zase prikyvuju pasuje ludia dost same klamstva medii,1
top ryba,0
dovod,0
zapadu ist peniaze,0
pekne zbierky zasluzi,0
nazor,0
pravdy,0
skore uzdravenie,0
kvoli hambim,1
chudacik zase vyplakava herec zase bla bla bla,1
konspiracne teorie hovno dobrovolne testovanie zmenilo nutene,1
stoka,1
bozeto blb,1
chcem vediet kedy date verejne otestovat konecne dobrovolne nutite sam prikladom,0
psej riti verte,1
super drzim palce jednoznacne suhlasim drzim palce,0
topanka radikalna situacia baddure stvorcovy cenu uzasna situacia nestarate nestarate niekoho,0
,0
hmm tehotensky test ciarka ok ciarky pi d,1
fakt mega magor,1
dufam zapnuty prekladac,0
zrejme vedia odbornici zase prikyvuju pasuje ludia dost same klamstva medii,1
prosim pekne pravdu,0
Skvely,0
pan robert pan pravnikneskutocny politikdrzim palce vsetkyjediny prehlad nadhladale pellem spravite koaliciu zelam,0
mega vtipny,0
nechceme dopadnut taliansku fofrom zacnite budovat nemocnicu dostatok ventilatorov umele dychanie zhanajte personal pracovisko mrhat peniaze samosprav blbe pokusy,1
daj pokoj chod pice neotravuj,1
basy bastard,1
jasny,0
nemohla babkoherecku pocuvat vymetenec,1
kotlebovec,1
najhorsie kedy videl,1
prisiel pomocm,0
stali testovacimi kralikmi testy dotovane bilom gatesom cuduj cudu cely svet opakovat predaju miliard one time next time matelko vidite mudry opakuje pozor negativny,1
zas tancujes hrobe,1
chyba pan,0
Dokoncili usporu,0
vykopal svojej strane hrob gratulujem,1
da robit ist ulic vyprasit parlamentu,1
posledny zhasne svetlo opona pada chlap vzdaj,0
jemnu plastovu tycinku pchaj doma paulinke kundy nosa,1
hnus,1
clovek velkym srdcom myslite hlavne slabsie rodiny najkrajsie robi hlavne velkeho politika dobrym srdcom,0
zacnite zvolavat ludi ulic celom slovensku ukaze,0
tlaci letaciky,0
velka vdaka pan premier,0
igor cas ist psychiatru dristas vyhrazas kade nervy ludia dost obycajny idiot,1
hlupak jeden verim,1
hnus,1
igor matovic citaj komentare ludia dost kratky cas premierom slovenska najvacsi omyl hnusis ludom radsej odstup napachas katastrofu,1
uplne suhlasim rad pustam elan bulvarne krysy skladbu perzekuovali skladbou pravdu,0
nehanbis,1
chces tvoju neschopnost utiahnut tvoju slavnu akciu najsamlepsiu prvu svete preplacat nebol kokota penazi hajzel,1
blahozelam vitazke,0
skore uzdravenie prajem drzim palce,0
takto,0
Staci zariadit usporiadat isiel domu,0
uplatkaaarhrozneeee sklamanieodstup,1
americka kurva slovien hrdy,1
dodrziavalty uboziakvyzera,1
same klamstva medii,1
spiny,1
jasnacka,0
klobuk dolezorganizovali uspesne sli dobrovolne,0
robite dobre,0
mily pan premier grcanie stiahnite konecne hanbou slovenska,1
Zaujimavy zaber,0
well,0
znizenie dosahuje znizenim interakcii,0
veru blud,1
urcite pojdeme volit,0
Urcite malo zostat dovolenke Vychodny Enrich pondelok,0
zostava naivne verit,0
zle,1
Uhol sledovania myslenie rovnako vela ludi ziadani,0
prisli vsetkych tychto zlych schovali vacku,1
problemy totodementovickasli tonech ludia svaty pokoj diagnoz,1
vyhlad,0
najlepsie dcerke prajem,0
vystrihli fotkyale mohli odpustit,0
presne hovoril minule spickovy matematik neviem meno,0
pride bic hora stane tim testovanie pocitat zalobou voci slovensku,1
uplne nekompetentny,1
fuuj,1
utrhne smiechu prosim neeeeeee one time rade,0
napadol skurvenou aroganciou rodiny zakon zamestnanc,1
coskoro igor pridem rozbijem tlamu,1
mimozemstania pozeraju,0
cestovat testu sproste ovecky dostanu pokutu,1
vlada oklamala ludi,1
hlavne svina vydrbana nebola svete KOKOT pravda taraniny,1
aspon vlajka sedidementori,1
presne napisane,0
opicka cislo,1
kedy prestane vyprazat hlavicke,1
pan pravnik niet namietat,0
velice mudro povedane urcite osobnosti treba tlacit strkat zacalo cosi riesit,0
komentara najlepsi politik,0
zle kreten hlupy,1
vyjde spravne rovnaky meter,0
drzim palce,0
spravny,0
ach tolko ludi sekty matovicovej servilakov jednom fb nezazil vlada orgie pokrytectva neschopnosti ach slovac zobudte,1
nedotknutelny staci ospravedlni chrapun jeden pojebany,1
nechutny ludom nose sturas,1
Neuveritelny,0
testuje aktualne pripravenych bodoch zariadenia poziadal prezident,0
TRAPNY IDIOT,1
sila dochodky takto vyhodia takmer nasoboknaozaj treba riesit situaciu,0
zlakol,0
odstupit,1
nikoho neurazil zijete vychovane vyslovene frajer,0
kkt starosta,1
davno statnym sviatkom,0
zobrali srdcuale nezartujtezamotavate vlastnych vlakien vymyslov klamstiev chvilu kukla,1
nalej,0
velke dakujem vsetkym,0
boze trepete hodili starostov obci podte odstat znasilnenie obyvatelov fuj hnus,1
kokoos,0
prajem najlepsie meninam,0
osobne povazujem dobry napad otestovat problemu pojdem,0
hasicom,0
okradali netesite spravodlivost naplna,1
hluchy slepy kozacik,1
smeraci priamom prenose potvrdili,0
chudak hlupak skor neskor zlociny zodpovedat,1
naco dobry cely cirkus nabalili prosim navstivte odbornika,1
rucim google nenajde glupak jeden,1
Vzdy podporujem dobru spravnu vec,0
zobudte,1
vladnut nemoze zasran preberat zodpovednost ludi,1
zazrak,0
bananovu supky,0
zvladneme drzime palce,0
robite hlupak,1
politike dobre viete covid velky ojeb hrajete uplnych debilov,1
hlupi ludia,1
pekne dno,1
kreativita bezkonkurencna,0
vlada da slovensko kolena zlaty smer,0
vobec nemusim,1
sere curak posluchat prezidentkasi nula nula zostanes,1
rozumna rec,0
Prsty kriz,0
pan premier pomaly isto zaskrtava splnene ulohy,0
dement radsej sucha nozickami kute nechape logicke suvislosti napisal,1
hajzlanevesticky,1
zvladneme spolu,0
napis pravdu osebe,1
Laska odpovedou,0
fuj klamar,1
Super cestovanie,0
pokazili mohli pokazit zivoty ludia prace,1
super prajem dobre vela sil,0
Super dost,0
igor vobec rozum pomoze udajne zdravyto skor smutne vtipne neviete zaklady anglictiny,1
mudry politik verim nedate vyprovokovat,0
hybaj het matovic ludia frustrovani,1
optimistka,0
rady nevidiet koniec vyborny celodenny rodinny program,0
Prezident pomenoval veci spravnym menom skveli,0
radostny bezstarostny zivot prajem dcere klarke vela zdravia celej rodinke,0
opat sirite ludi nenavist pmatovictrosku prizemne,1
dakujem celeho srdca sledujem sydney drzim celemu slovensku palce uzasni,0
uzi debilko hlupy nestal branami parlamentu nasledujucich dufam predcasnych volbach,1
dali pana drzim palce,0
takto cakatoto zozostupyto nakazenychigorko nejebem testovanie,1
tesime,0
banda rozkradacov,1
Uprimne,0
podporovat prevraty odstranenie nepohodlnych politikov peniaze,0
priemerne slusny inteligentny clovek chovate,1
prispevky vzdy plne energie,0
robili lete vasou pandemickou komisiou idiot,1
sak odisli sdl,0
nechali prelozit,0
zvedava pokracovanie,0
Gratulujeme pamiatke Ceskoslovenska Miloval,0
osobne rodina jebe testy,1
takto fakt nezbavime,0
nerobte viete anglicky,1
negativny dusevne chory blazon,1
nema nik,0
skoncil,1
blbecek,1
velmi motivujuci clovek,0
povedal prezidentovom gombiku Matovic pouziva lezanie sposob prace,0
krasne pan premier vlada podakovat takto dat slubili pekny den,0
joj taaaak dlho nedockala,0
Dobry komentar Pasport,0
one time pride nada mikulca mikasom next time sadnete spolu basy,1
hej hej koli dvom ludom restike nakazili polozme ekonomiku rozmyslamritou,1
boj hlave,1
dalej,0
znic zlodejov skorumpovanych,1
kkt,1
hlasovali obyvatelia,0
kurvaaksteza ludi taksaaj postavte vidite deje tliaxhate pele nwrobiteale takto spajat testovanie celej krajiny one zaujima nazor odbornikov ides podme,1
komentaroch socialny experiment D,0
pemiaxe teraz,0
uspechy smiesne,1
strat konecne psichopat,1
prajem skore uzdravenie,0
posmech ludi hajzel,1
velmi zufalo chces zbavit smejdackych testov,1
najdemokratickejsia krajina celulinkom svete pan velkomozny,0
kolko mudrcov kuvikat ohovarat premiera,1
neboj fuhrer negativni vieme robit,1
serte unavuje cely stab ruska nakazit nakazi pl roka nezastavis,1
doma obmedzil ludske prava apartheid slovensko novodoby apartheid hanba,1
rad aspon takymto sposobom poukazujete necinnost terajsej vladnej garnitury keby teraz skoncila neskoro,0
dostal,0
europsky ritolizac normalne europska unia lekarska komora,1
pan fico zloduch nieje hitler hajdrich jednej kozi,1
velmi kreativny clovek,0
prec matovicom bandou pravda nakoniec vyjde povrch,1
zjedol duskov kokot,1
pretestujete pozitivnych pcr testami,0
honz kedy riesit propagaciu fasizmu matovicom,1
velka pravda nevazime nikoho vztahy krajinach zavideli prec zenieme druhy pochopime stary cas vratit neda dakujem,0
