text,label
Pozerám politickú show smeje navzájom smejem moji priatelia podnikatelia obyčajní ľudia zlyhaní zlyhajú zmiznú,0
späť woow niekto,0
chceme,0
oči,0
pan matovic usvedceny danovy podvodnik nesedite,1
teraz ukáž demokrat diktátor prezidentku označíme bludarku,1
čumím hlava tenko pánko hovorí chce,0
dajte liečiť p matovič,1
Angličtina nemôže skúsiť francúzštinu,0
and last time in the,1
predávajú fb potvrdenia negatívny e nemusia dať infikovanimi tyčinkami čipovat nosa e lekar výstavy doklalad negativny,1
kokot stat jebnuty nedostanes nemozes roboty nemozes niest dete skoly nedostanes nemocenske atd kokot,1
mudre slova treba riesit situaciu,0
Veľa štastia,0
gratulujem slovak národ podaný posraty,1
definované zhromaždenie ľudí ploche m m nikde nenašiel obchodoch definovaná plocha zákazníka mimo priestory porušujú nariadenie vrátane ľudí mhd,0
nebudeme počúvať odborníkov počúvať jediný nádherný matelkobudeme nosiť handry ksichte,1
vysvetlite pán premier igor matovic človek karanténe nemohol ísť vonku napr športovať nikým nestretne,0
igorko testy nakúpil vyhodiť dunaja načo toľké milióny testy strčiť vieš testovať nedám,1
tatak prec inkvizitorom,1
prepacte ozaj hlupy,1
negatívne komentujete status idioti,1
piče tajtrliku vypatlany,1
matovič dá vyšetrit stoji vraždouale pochybujem stopy viedli isto radovoni profitovali akoby predu vedeli voľby dopadnudemonštrácie proti ficovi nachystané hladali dôvod našliak neštítia ľudský život neznamená,0
dobrovolne silu hamba,1
Premiermi ďakujem vysokej úrovni Niekedy zúčastnili najlepšej akcie najlepší,0
slovak národ podaný posraty,1
potrebné zavrieť celú Sloviu toľko,0
igor nezabudni zavrieť oči pojdes spat d trápne staré dobré čas väčší otroci lol,1
pravda ľudia držte buďte zdraví,0
trúba nepovie,1
Historická identita opäť potvrdená,0
plne očakávať hlavu test všetkých experimentov všetkých experimentov testov snažia vyskúšať stratiť život,0
naozaj,0
sloboda,0
spravodlivé keby povinnosť zatvoriť podniky platila voličov psychopata sekty,1
naozaj magorzakomplexovanýa riadnetebe nejde národ ľudíale ješitnosťako puberťákty,1
cely svet pozera chichoce savase testy vlastne nepreukazsli,1
posledný posledný posledný matematik nepoznám meno,0
matovič úplne úbohý človek,1
super politik,0
obrovsky keket,1
idiot prestaň testovať zamyslí,1
Ďakujeme,0
fakt nikto nevie uzemniť,1
novinári nenormálni,1
príspevky veľmi povzbudzujúce,0
fakt nebuď sračka správaj chlap prevezmi zodpovednost,1
dobrovoľník Myslím prirodzené,0
jééééééj,0
Blahoželám jednému Dolne Lehota OKR BREZNO Super Ludia organizujem ďakujem,0
konečne rozumné slovo,0
pán diktátor načo chodíte potajomky rakúska,1
zasmiala,0
plne týchto slovach súhlasím,0
otestovania ist veceride rychlo,0
igor normálny robíš slovensku jebe,1
matelko zabudne milion dvesto tisic douchodcov dotrepalo zberne miesta jak hitlera vlastne deti nedovolia dodrziavaju opatrenia deti pomahaju dali cm tycku dat pchat nosa hlavy hotovi holokaust slovanoch,1
naser,1
pentacka čvarga politických prostitútov,1
kokot pojebany uš vieme davno,1
krásavec,0
fotky niesu jedného dňa,0
super,0
klamstva,1
kurva matovic nevyjadruj daj pokoj ludom ego,1
Odpovedz predseda vlády naozaj myslíšAko zubár pracujem Českej republike naozaj myslel,0
boja vedomí,0
posielam lásku,0
raz napisala kopete vlastny hrob riadne hlboky,1
nadavate kkt neviem kkti davaju testovat zvedavosti,1
obdiv,0
igor spamatajte,1
evidentne niekomu zachutil biznis ktorého obraty nedozierne vyššie vydávania regionálnych novín,1
odstránili pozadí jednej fotke,0
držím palce spoločne dáme,0
Nikto nezaujíma,1
kasy rozdavaju,0
znie uspechy,0
zobudte magori chudákov urobiť total trosky ide najlepšie,1
dobrý človek kokot,1
dlho doma,0
úspechy úplne irelevantné,1
Obdivujem tvoju vytrvalosť,0
museli úžasný veľký rozdiel,0
super,0
udalosti písal,0
súhlasím amen,0
plus jeden deň mínus zdravý rozum bulvárne sračky,1
sociopaticka sracka,1
myslim igor lepši minister spravodlivosti,0
bože rozdavali teploty,1
aspoň poteší čestného človeka celosvetovo nešťastnom období,0
Vždy poteší vidieť príspevky,0
Takto žiješ,0
ďakujeme všetku ochotu námahu,0
veľkosť človeka spočíva,0
super,0
zomrú tisíce dosledok hlúposti špatných rozhodnutí,1
dať be vyhrážok ludí vyhrážanie ide keby ludia neprišli slová vypočuli nehraj divadlo sociopat,1
igor neni človek igor boh,1
jeto ok škoda testy není nato určené percentách skurvených,1
robo prestaň nariekať začni konečne robiť,0
vasilisa premúdra habká nemá šajnu hovorí,1
pravdu verim munech dokaze,0
Karta ukázala nikdy nebude trvať dlho,0
super organizovaný,0
bruseli velmi uznavaju vazia trapny trtko bezvyznamnu nulu nehodneho ruku podat hlsvna vec,1
oblbujete klamete,1
treba zvysit plati lekarom,0
podliak dal nakaziť mnoho ľudí dosiahol druhý hitler,1
otázku času kedy vyhlási stáť európe,0
vystrihnutý,0
provokater,1
hovado klamarske,1
Vždy pravdu,0
super,0
Ďakujem prajem dobré zdravie,0
jediny nezodpovedny polititik priam psychopat slovensku,1
zmdr zmrdi pôjdu test,1
blahozelam zisla financna injekcia,0
zmenili text opravili retušovali nebolo vidieť,0
krajine neskrtnes vzdy šaša huliča,1
super rýchlo pohode srdečná vďaka všetkým aktérom starostom počnúc všetkých teraz predtým urobili robia raz srdečne ďakujeme,0
raz odjebem psychopat,1
rev ozaj pána politika,0
menšie iq myslela,1
šmisny sce jak jeden druhý dajce pysku cholem budze sranda,1
poďakuje zato pani ministerke spravodlivosti armáde rakúska maďarska ide masle,0
nezdielal vychoreee zdielat pisataj reagovat pan igor matovic,1
vidno vlade sedia odbornici ukazal odbornost,0
nazor české media slovenskeho premiéra cca minpo pesničke začína pán vk komentovať súčasné dianie presahom úvode prymulovi vysvetľuje úrovne globálneho riadenia prosím vypočujte aspoň raz živote info,1
zas cigániš podvodník vlasti zradca,1
ľudia kupujú oblečenie,0
robis ludmi odozvu slovaci ovce,1
nemáte fotku anglická kráľovná opravuje počas svetovej vojny autá niekto vidieť zamyslieť,0
riadku nestojíte cieľ,0
úradu ochranu osobných údajov pracovný návrh vyhlášky,0
pekne povedané,0
rozložil domček kariet jednou otázočkou stavba zrútila závanom vetra mizerného ministra financií fakt nemali,0
zbabelec,1
sudruhom vallom ďaleko ťažšií biznysbudete podplatiť,1
dobrovoľné,0
,0
zajtra spusti menzes,1
šašo blázon rúško ostatný extra trieda výnimka,1
netreba dovoliť nezmyselné zákony perfektný politik právnik nedovoľte občanmi robili chceli držím palceq,0
nebudeme počúvať odborníkov počúvať jediný nádherný matelkobudeme nosiť handry ksichte,1
raz niekto robit dieru hlavy sialenca KOKOTA,1
prístup smiešny,1
ďakujem,0
prekvapenie dovolenky SVK,0
hlupacia kupi,1
netreba vsimat ludi tolko,0
perfektné triko,0
strany hlas sociálna demokracia každej strany niekto kopne mieste pellegriniho nespravil treba zamyslieť urobili názor trnavy vykrikovať pozrite spolu fotia samozrejme pohľad,0
vazne drbe chlapcedaj pezinku dokopy podaj slubenu demisiu,1
prezidentka zákon podpísala,0
negativisti malý vypchat hrozný,1
dáva zmysel,0
chlapci hrdá nedalo nenapisat,0
Neuveriteľné kultúrne obohatenie Dúfam plutónia jadrového paliva,0
príspevky úplný odpad,1
Pelle pekne zapadá,0
robíš srandu šašo,1
sikulka,0
prvom rade človekom správaj človek zdivočelý kôň,1
kokot time,1
vymazali fotky atak života bohužial ľudia,0
ej voda varí,1
točíš stále vôbec normálny chápeš vôbec konceptuálne funguje svet presral všetkom,1
zastavte degeša šaša,1
nové voľby hneď,0
nedáme isto,0
Perfektný nápad ďakujem,0
robia chcu vypadá celom slovensku hanba,1
čaká šašo,1
treba dať retardovaným deťom megafóny,1
fanúšik kovačika fakt riadne smrdí robia miesto lipšica,1
choď riti,1
Neviem viem lepšie,0
začiatku snažila tváriť nezávislá,0
super,0
nedám testovať kokotovi trnavskom pojebe špinavé šup šup testy,1
zufali ludia robia zufale skutky netyka tisicov ludi zbieraju vyplaty dost,1
nemá chybu,0
konečňe podarí,0
vacsi idiot slovensku tazko najde,1
reďkovky,0
niekto zastavte debila,1
skurvená svoloč,1
bastard skurveny chcel ludom zobrat dostat kolena zmizni pice,1
chýba robert jedinej vzadu,0
konečne začnite konať,0
vráťte potrebné celé slovensko psychiatriu,1
pán fico zastavte idiota prosím všetkým pokazí životy,1
Ďakujem starším zamestnávateľom,0
darebák nehraj šamana,1
igor matovic keby nebolo doteraz hlupe ovce kusy ficovlady nedozvedeli svinstva porobili sluhovia prokurature súdoch policii igoor dakujeme drzime palce,1
dojdem víkend vyplatené,0
nápady úplne mimo,1
cisla globale aa tazko zmenia jednoducho zistili skora diskutabilna presnost skor neskor percenta dorovnaju blaznite ludom rozumtest nevyriesi ludia nenakazia neziskaju imunitu,1
Tablety fungovali Identifikujte,0
darmo pan zabil čupku,1
státia rade pár zádrhelov nepôjde,0
igor dúfam slučka skracuje,1
neplackaj toľko zober chod konečne psej riti,1
výborne pán premiér jednoznačne top,0
starý pán churechil kedysi povedal,1
chod dpc degeš vyjebaný,1
chce dobrú meninky,0
velmy dobre napísané výstižne pravda napísaná super status napísaný,0
opäť pravdu,0
Myslím nikto nechce vládou vláde celé desaťročia mohol vybraný pravdepodobne trvalo času pochopili niekoľko vecí,0
držte hlavne myslite zdravie nieje treba pripomínať vidím život chytil správny koniec,0
nedovolte povinne ockovat proti covidu fakt nemozu mysliet vazne,0
nakakal riadne,1
Nemám dom omylom,0
poslite ktovie slečna viezol lekárňe nubude mesiacov potrebovat zviest porodnice,0
skutočne talentovaný človek,0
veľmi odhodlaný pracovitý,0
treba dať retardovaným deťom megafóny,1
cením vašu snahu odvahu boji,0
najlepšiea vela síltekvica super,0
raz uvod nasledujucim dolezitym infomacam,0
plačko jeden neznesiteľný neznášam,1
robia normálni takmer dne pseudovlada vyhovára keca,0
držím palce,0
zvládnuté jednotku,0
odvolať vladu,1
pozdrav priamo krásnych rakúskych álp silno držím palce,0
človeka mohlo jebnut číta statusyto nemyslíte vážne pán premiér prchky človek nedávam pozor poviem veľa krát chyby priemer status plno ďalšíchja neverím vážne,1
plakať,1
potvrdene,0
pan matovic certifikat negativny plati navzdy vstupenka neba,1
Význam slova dobrovoľného,0
takto išlo pán premiér,0
bezpečnostná rada odsúdiť doživotie vlastizradu,1
super premier,0
Boh žehná prezidenta Zuzana Capputová,0
dobra baba zoberiem zenu,0
pekná zmena,0
odtiaľ párom volov nedostanete,1
chumaj,1
,0
dufam,0
jedná prachy kamarát,1
zrejme vedia odbornici zase prikyvuju pasuje ludia dosť same klamstva medii,1
top ryba,0
dôvod,0
západu ísť peniaze,0
pekne zbierky zaslúži,0
názor,0
pravdy,0
skoré uzdravenie,0
kvôli hambím,1
chudacik zase vyplakava herec zase bla bla bla,1
konšpiračné teórie hovno dobrovoľné testovanie zmenilo nútené,1
stoka,1
bozeto blb,1
chcem vediet kedy date verejne otestovat konecne dobrovolne nutite sam prikladom,0
psej riti verte,1
super držím palce jednoznacne suhlasim drzim palce,0
topánka radikálna situácia baddure štvorcový cenu úžasná situácia nestaráte nestaráte niekoho,0
,0
hmm tehotenský test čiarka ok čiarky pi d,1
fakt mega magor,1
dúfam zapnutý prekladač,0
zrejme vedia odbornici zase prikyvuju pasuje ludia dosť same klamstva medii,1
prosím pekne pravdu,0
Skvelý,0
pan robert pan pravnikneskutocny politikdrzim palce všetkyjediny prehlad nadhladale pellem spravite koaliciu želám,0
mega vtipný,0
nechceme dopadnut taliansku fofrom zacnite budovat nemocnicu dostatok ventilatorov umele dychanie zhanajte personal pracovisko mrhat peniaze samosprav blbe pokusy,1
daj pokoj chod piče neotravuj,1
basy bastard,1
jasný,0
nemohla bábkoherecku počúvať vymetenec,1
kotlebovec,1
najhoršie kedy videl,1
prišiel pomocm,0
stali testovacími králikmi testy dotovane bilom gatesom cuduj cudu celý svet opakovat predaju miliard one time next time matelko vidite mudry opakuje pozor negativny,1
zas tancujes hrobe,1
chyba pán,0
Dokončili úsporu,0
vykopal svojej strane hrob gratulujem,1
da robit ist ulic vyprasit parlamentu,1
posledný zhasne svetlo opona padá chlap vzdaj,0
jemnu plastovu tycinku pchaj doma paulinke kundy nosa,1
hnus,1
človek veľkým srdcom myslíte hlavne slabšie rodiny najkrajšie robí hlavné veľkého politika dobrým srdcom,0
začnite zvolávať ľudí ulíc celom slovensku ukáže,0
tlačí letáčiky,0
veľká vďaka pán premiér,0
igor čas ísť psychiatru dristas vyhrazas kade nervy ľudia dosť obyčajný idiot,1
hlupák jeden verím,1
hnus,1
igor matovic citaj komentáre ludia dosť krátky čas premiérom slovenska najväčší omyl hnusis ludom radsej odstup napachas katastrofu,1
úplne súhlasím rád púšťam elán bulvárne krysy skladbu perzekuovali skladbou pravdu,0
nehanbis,1
chceš tvoju neschopnosť utiahnuť tvoju slávnu akciu najsamlepšiu prvú svete preplácať nebol kokota peňazí hajzel,1
blahoželám víťazke,0
skoré uzdravenie prajem držím palce,0
takto,0
Stačí zariadiť usporiadať išiel domu,0
uplatkaaarhrozneeee sklamanieodstup,1
americká kurva slovien hrdý,1
dodržiavalty úbožiakvyzerá,1
same klamstva medii,1
špiny,1
jasnačka,0
klobúk dolezorganizovali úspešne šli dobrovoľne,0
robíte dobre,0
mily pan premiér grcanie stiahnite konečne hanbou slovenska,1
Zaujímavý záber,0
well,0
zníženie dosahuje znížením interakcií,0
veru blud,1
určite pôjdeme voliť,0
Určite malo zostať dovolenke Východný Enrich pondelok,0
zostava naivne verit,0
zle,1
Uhol sledovania myslenie rovnako veľa ľudí žiadaní,0
prišli všetkých týchto zlych schovali vačku,1
problémy totodementovičkašli tonech ľudia svätý pokoj diagnóz,1
výhľad,0
najlepsie dcerke prajem,0
vystrihli fotkyale mohli odpustiť,0
presne hovoril minule špičkový matematik neviem meno,0
príde bič hora stane tím testovanie počítať žalobou voči slovensku,1
úplne nekompetentný,1
fuuj,1
utrhne smiechu prosim neeeeeee one time rade,0
napadol skurvenou aroganciou rodiny zakon zamestnanc,1
coskoro igor pridem rozbijem tlamu,1
mimozemstania pozeraju,0
cestovať testu sprosté ovečky dostanú pokutu,1
vlada oklamala ľudí,1
hlavne sviňa vydrbana nebola svete KOKOT pravda taraniny,1
aspoň vlajka sedídementori,1
presne napísané,0
ópička cislo,1
kedy prestane vyprážať hlavičke,1
pán právnik niet namietať,0
velice múdro povedané určite osobnosti treba tlačiť strkať začalo čosi riešiť,0
komentara najlepsi politik,0
zle kretén hlúpy,1
vyjde správne rovnaký meter,0
držím palce,0
správny,0
ach toľko ľudí sekty matovičovej servilákov jednom fb nezažil vláda orgie pokrytectva neschopnosti ach slováč zobudťe,1
nedotknutelny stačí ospravedlní chrapun jeden pojebaný,1
nechutný ľuďom nose šturaš,1
Neuveriteľný,0
testuje aktuálne pripravených bodoch zariadenia požiadal prezident,0
TRAPNY IDIOT,1
sila dôchodky takto vyhodia takmer násoboknaozaj treba riešiť situaciu,0
zľakol,0
odstupit,1
nikoho neurazil zijete vychovane vyslovene frajer,0
kkt starosta,1
dávno štátnym sviatkom,0
zobrali srdcuale nezartujtezamotavate vlastnych vlakien vymyslov klamstiev chvilu kukla,1
nalej,0
velke dakujem vsetkym,0
boze trepete hodili starostov obci podte odstat znasilnenie obyvatelov fuj hnus,1
kokoos,0
prajem najlepšie meninám,0
osobne považujem dobrý nápad otestovať problému pôjdem,0
hasicom,0
okradali netešite spravodlivosť napĺňa,1
hluchy slepy kozacik,1
smeráci priamom prenose potvrdili,0
chudak hlupak skor neskor zlociny zodpovedat,1
načo dobrý cely cirkus nabalili prosím navštívte odbornika,1
ručim google nenájde glupák jeden,1
Vždy podporujem dobrú správnu vec,0
zobudte,1
vládnuť nemôže zasran preberať zodpovednosť ľudí,1
zázrak,0
banánovú šupky,0
zvládneme držíme palce,0
robíte hlupák,1
politike dobre viete covid velky ojeb hrajete uplnych debilov,1
hlupi ludia,1
pekne dno,1
kreativita bezkonkurenčná,0
vlada da slovensko kolena zlaty smer,0
vôbec nemusím,1
sere curak poslúchať prezidentkasi nula nula zostanes,1
rozumná reč,0
Prsty kríž,0
pán premiér pomaly isto zaškrtava splnené úlohy,0
dement radšej suchá nožičkami kúte nechápe logické súvislosti napísal,1
hajzlanevestičky,1
zvladneme spolu,0
napis pravdu osebe,1
Láska odpoveďou,0
fuj klamar,1
Super cestovanie,0
pokazili mohli pokaziť životy ľudia prace,1
